Student_ID,Major_Category,Pre_GPA,Weekly_GenAI_Hours,Traditional_Study_Hours,Post_GPA,Skill_Retention_Score,Anxiety_Level_During_Exams,Burnout_Risk_Level,GPA_Improvement,Study_AI_Ratio
145869,STEM,2.73,14,10.53,3.03,63.56,8.0,Low,0.30,0.75
145912,STEM,3.70,7,12.73,4.00,93.01,4.0,Medium,0.30,1.82
146160,Medical,3.48,18,15.44,3.78,76.0,3.0,Medium,0.30,0.86
146369,Business,2.64,19,9.96,2.94,89.56,7.0,Medium,0.30,0.52
146826,Business,3.18,20,10.1,3.48,78.18,7.0,Medium,0.30,0.51
146893,Humanities,3.52,16,10.66,3.82,93.85,6.0,High,0.30,0.67
147017,Humanities,2.33,7,8.89,2.63,69.6,1.0,Medium,0.30,1.27
147182,Arts,2.08,6,14.95,2.38,90.34,1.0,High,0.30,2.49
147520,Business,3.54,32,11.2,3.84,64.67,9.0,High,0.30,0.35
147653,Business,2.39,23,14.37,2.69,85.04,6.0,High,0.30,0.62
147697,Business,3.61,19,14.05,3.91,65.02,5.0,Medium,0.30,0.74
147735,Medical,2.56,6,11.24,2.86,94.63,6.0,Low,0.30,1.87
147864,Medical,3.61,12,8.15,3.91,75.73,2.0,Medium,0.30,0.68
147892,Business,2.45,40,7.43,2.75,81.81,6.0,High,0.30,0.19
148122,STEM,3.46,16,11.48,3.76,80.86,10.0,Medium,0.30,0.72
148151,Humanities,3.70,6,14.79,4.00,87.2,5.0,Medium,0.30,2.47
148174,STEM,3.33,10,17.85,3.63,83.47,5.0,Low,0.30,1.79
148509,Humanities,3.68,6,12.01,3.98,91.57,4.0,High,0.30,2.0
148572,STEM,3.63,16,11.24,3.93,83.76,8.0,High,0.30,0.7
148627,Humanities,2.72,10,11.61,3.02,81.7,6.0,Low,0.30,1.16
148688,STEM,3.70,6,16.83,4.00,72.75,9.0,Medium,0.30,2.8
148732,Humanities,2.52,8,12.53,2.82,59.32,4.0,High,0.30,1.57
148774,Medical,1.69,6,13.57,1.99,48.21,5.0,Medium,0.30,2.26
148777,Medical,2.72,19,11.69,3.02,63.52,7.0,High,0.30,0.62
148796,Humanities,3.35,11,9.86,3.65,58.72,2.0,High,0.30,0.9
148797,Business,2.77,21,10.32,3.07,57.37,4.0,High,0.30,0.49
148862,STEM,3.70,17,14.37,4.00,76.91,6.0,Medium,0.30,0.85
148974,Humanities,3.15,8,4.64,3.45,83.4,5.0,High,0.30,0.58
149048,Arts,3.35,7,20.84,3.65,82.33,4.0,Low,0.30,2.98
149109,Arts,3.68,7,12.61,3.98,60.39,2.0,Medium,0.30,1.8
149146,Medical,3.58,8,14.35,3.88,63.82,7.0,Low,0.30,1.79
149545,STEM,2.93,29,3.31,3.23,79.87,3.0,High,0.30,0.11
149559,STEM,2.91,12,27.19,3.21,74.96,1.0,High,0.30,2.27
149798,Business,3.65,12,12.9,3.95,76.37,2.0,Medium,0.30,1.08
149853,STEM,3.70,20,14.46,4.00,85.08,5.0,High,0.30,0.72
149874,Business,2.34,13,16.84,2.64,73.43,4.0,High,0.30,1.3
100213,Business,2.36,6,11.18,2.65,92.54,1.0,Low,0.29,1.86
100343,STEM,2.73,23,17.26,3.02,62.68,9.0,High,0.29,0.75
100653,Business,2.55,6,15.18,2.84,74.16,1.0,High,0.29,2.53
100677,STEM,3.71,9,9.9,4.00,52.8,3.0,Medium,0.29,1.1
100772,Arts,3.11,7,11.5,3.40,81.71,4.0,High,0.29,1.64
100818,Humanities,3.71,12,21.77,4.00,72.28,4.0,Low,0.29,1.81
100910,Humanities,2.81,7,15.29,3.10,95.48,5.0,Medium,0.29,2.18
100999,Medical,2.81,15,5.23,3.10,85.57,6.0,High,0.29,0.35
101001,STEM,2.88,39,10.55,3.17,64.23,4.0,High,0.29,0.27
101090,STEM,3.46,27,5.6,3.75,72.52,7.0,High,0.29,0.21
101200,STEM,3.71,26,7.63,4.00,81.38,10.0,Medium,0.29,0.29
101788,Business,3.23,6,12.31,3.52,71.02,4.0,High,0.29,2.05
101825,Business,2.76,8,16.78,3.05,63.03,5.0,Medium,0.29,2.1
101826,Business,3.58,8,7.54,3.87,90.55,5.0,Low,0.29,0.94
101923,Business,3.24,22,10.29,3.53,73.28,5.0,High,0.29,0.47
102027,Business,3.53,8,17.85,3.82,100.0,3.0,Low,0.29,2.23
102105,Arts,3.56,9,19.56,3.85,81.56,4.0,Low,0.29,2.17
102106,Humanities,3.56,7,15.68,3.85,80.47,5.0,Low,0.29,2.24
102527,STEM,3.07,19,5.21,3.36,85.61,7.0,High,0.29,0.27
102566,STEM,3.16,10,14.59,3.45,66.72,1.0,Low,0.29,1.46
102733,STEM,3.33,9,18.84,3.62,76.92,2.0,Low,0.29,2.09
102778,STEM,3.71,8,10.43,4.00,65.28,1.0,Low,0.29,1.3
102897,Business,3.50,6,18.52,3.79,76.7,3.0,Low,0.29,3.09
102915,STEM,3.54,6,21.5,3.83,86.67,8.0,Medium,0.29,3.58
102929,Arts,3.70,7,10.38,3.99,68.78,5.0,Low,0.29,1.48
102961,STEM,2.98,6,8.6,3.27,68.03,2.0,Medium,0.29,1.43
103175,STEM,3.20,36,9.56,3.49,45.34,7.0,High,0.29,0.27
103237,STEM,3.05,9,10.52,3.34,92.83,7.0,Medium,0.29,1.17
103305,STEM,2.95,11,12.81,3.24,91.86,1.0,Medium,0.29,1.16
103325,Arts,3.17,11,11.55,3.46,99.44,4.0,Medium,0.29,1.05
103335,Medical,2.73,9,18.45,3.02,70.45,5.0,High,0.29,2.05
103454,Humanities,3.29,8,10.21,3.58,79.41,8.0,Medium,0.29,1.28
103461,STEM,3.16,6,1.17,3.45,71.4,5.0,Medium,0.29,0.19
103464,Business,3.71,7,13.3,4.00,73.22,7.0,High,0.29,1.9
103560,Humanities,3.20,6,17.48,3.49,58.92,1.0,Low,0.29,2.91
103760,Arts,3.27,27,8.32,3.56,60.52,3.0,Medium,0.29,0.31
103761,STEM,3.34,7,7.26,3.63,70.22,2.0,Medium,0.29,1.04
103791,STEM,3.16,19,14.03,3.45,80.63,3.0,High,0.29,0.74
103816,Business,2.86,7,19.48,3.15,82.02,1.0,High,0.29,2.78
104153,Business,3.68,8,17.89,3.97,87.0,1.0,High,0.29,2.24
104283,STEM,3.53,13,13.82,3.82,86.34,3.0,Medium,0.29,1.06
104402,Business,3.50,27,9.48,3.79,70.17,9.0,High,0.29,0.35
104485,STEM,2.89,6,16.54,3.18,75.63,1.0,Medium,0.29,2.76
104501,Business,3.06,8,14.26,3.35,67.15,5.0,Medium,0.29,1.78
104552,STEM,3.63,8,20.69,3.92,96.29,6.0,High,0.29,2.59
104683,Medical,3.71,7,8.86,4.00,88.08,3.0,Low,0.29,1.27
104753,Business,3.51,13,8.57,3.80,67.95,6.0,Medium,0.29,0.66
105104,Humanities,2.74,11,14.65,3.03,90.55,4.0,Medium,0.29,1.33
105373,Humanities,2.95,7,8.76,3.24,56.78,1.0,High,0.29,1.25
105430,Business,2.53,13,18.18,2.82,81.57,5.0,Medium,0.29,1.4
105583,Arts,2.92,7,10.37,3.21,93.12,6.0,High,0.29,1.48
105763,Medical,2.95,6,13.27,3.24,89.33,2.0,Low,0.29,2.21
105978,STEM,2.80,29,14.08,3.09,85.56,4.0,High,0.29,0.49
105996,Business,2.91,6,10.15,3.20,80.51,6.0,Medium,0.29,1.69
106060,Arts,2.92,10,10.82,3.21,94.37,5.0,Medium,0.29,1.08
106080,Humanities,2.04,6,6.35,2.33,62.78,6.0,Medium,0.29,1.06
106147,Business,2.84,23,13.6,3.13,81.77,9.0,High,0.29,0.59
106536,STEM,3.02,14,9.81,3.31,83.88,6.0,Medium,0.29,0.7
106540,Business,3.06,12,15.05,3.35,61.33,5.0,Medium,0.29,1.25
106587,Humanities,3.71,8,13.69,4.00,100.0,4.0,Low,0.29,1.71
106769,Medical,3.19,25,15.7,3.48,93.02,4.0,Medium,0.29,0.63
107020,Business,2.79,13,20.51,3.08,60.23,5.0,High,0.29,1.58
107107,STEM,2.67,22,7.75,2.96,61.9,4.0,High,0.29,0.35
107189,Business,3.36,20,8.09,3.65,63.56,3.0,Medium,0.29,0.4
107202,STEM,3.63,34,9.46,3.92,86.24,5.0,High,0.29,0.28
107215,STEM,2.48,37,6.93,2.77,45.97,10.0,High,0.29,0.19
107225,Medical,3.06,13,11.61,3.35,88.96,6.0,High,0.29,0.89
107227,Arts,2.45,11,8.48,2.74,76.0,2.0,Low,0.29,0.77
107389,STEM,2.87,10,6.9,3.16,93.45,3.0,High,0.29,0.69
107459,STEM,3.68,27,10.67,3.97,58.04,3.0,Medium,0.29,0.4
107667,Business,3.56,6,11.5,3.85,92.9,3.0,Low,0.29,1.92
107787,Humanities,3.22,10,15.14,3.51,80.08,1.0,Medium,0.29,1.51
108013,Business,2.92,9,10.58,3.21,79.36,4.0,Medium,0.29,1.18
108072,Humanities,2.69,7,8.33,2.98,85.7,6.0,High,0.29,1.19
108140,STEM,1.89,7,12.03,2.18,69.44,5.0,Low,0.29,1.72
108271,Humanities,3.16,9,18.39,3.45,76.44,1.0,Medium,0.29,2.04
108563,Business,3.43,7,12.53,3.72,83.21,5.0,Medium,0.29,1.79
108610,Medical,3.60,8,15.87,3.89,65.33,6.0,Medium,0.29,1.98
108666,Business,3.15,7,9.02,3.44,100.0,6.0,Medium,0.29,1.29
108677,STEM,3.46,12,10.93,3.75,86.61,7.0,High,0.29,0.91
108812,Humanities,2.88,7,3.95,3.17,80.15,5.0,Medium,0.29,0.56
109154,Humanities,2.96,11,5.31,3.25,65.2,6.0,Medium,0.29,0.48
109182,Humanities,2.24,7,5.25,2.53,66.33,2.0,High,0.29,0.75
109340,Humanities,2.58,7,15.69,2.87,67.97,2.0,Low,0.29,2.24
109377,Business,3.18,18,11.37,3.47,81.24,1.0,High,0.29,0.63
109385,Business,3.29,30,9.19,3.58,42.04,5.0,High,0.29,0.31
109446,STEM,3.48,11,6.73,3.77,61.94,5.0,High,0.29,0.61
109465,Arts,2.87,8,17.07,3.16,78.24,5.0,Medium,0.29,2.13
109508,Business,3.19,14,9.54,3.48,47.22,10.0,High,0.29,0.68
109544,Humanities,3.20,8,11.82,3.49,75.42,3.0,Low,0.29,1.48
109604,STEM,3.62,20,8.88,3.91,100.0,6.0,Low,0.29,0.44
109645,Humanities,3.08,18,6.44,3.37,86.51,10.0,Medium,0.29,0.36
109659,Business,3.71,6,10.18,4.00,95.15,5.0,Low,0.29,1.7
109896,STEM,3.18,10,11.53,3.47,95.78,7.0,High,0.29,1.15
109916,Medical,3.36,20,16.15,3.65,100.0,7.0,High,0.29,0.81
110024,STEM,3.69,19,11.39,3.98,78.37,6.0,High,0.29,0.6
110052,Humanities,3.07,14,11.4,3.36,82.64,7.0,Medium,0.29,0.81
110208,STEM,3.71,32,10.75,4.00,78.16,7.0,High,0.29,0.34
110285,STEM,3.71,12,7.61,4.00,88.09,5.0,Medium,0.29,0.63
110575,Medical,3.71,10,4.3,4.00,83.09,8.0,Medium,0.29,0.43
110702,Humanities,3.23,8,18.92,3.52,81.55,3.0,Medium,0.29,2.37
110717,STEM,2.72,20,17.89,3.01,82.71,6.0,High,0.29,0.89
110735,Humanities,3.12,6,11.71,3.41,74.88,1.0,Low,0.29,1.95
110777,Humanities,2.73,15,6.04,3.02,91.21,3.0,Medium,0.29,0.4
110858,STEM,3.14,9,9.71,3.43,72.61,1.0,High,0.29,1.08
110865,STEM,2.54,11,11.78,2.83,83.99,6.0,Medium,0.29,1.07
111038,STEM,3.28,6,20.26,3.57,71.34,3.0,Medium,0.29,3.38
111151,STEM,2.43,21,17.93,2.72,53.94,9.0,High,0.29,0.85
111187,STEM,2.06,12,5.9,2.35,99.14,5.0,Low,0.29,0.49
111476,STEM,3.01,8,7.65,3.30,63.93,2.0,Medium,0.29,0.96
111732,STEM,2.49,11,7.7,2.78,83.14,3.0,Medium,0.29,0.7
111761,Business,2.93,8,13.81,3.22,64.75,1.0,Medium,0.29,1.73
112158,STEM,3.33,6,17.03,3.62,78.78,4.0,Low,0.29,2.84
112274,Business,3.02,8,20.12,3.31,90.89,3.0,Low,0.29,2.52
112354,Humanities,3.54,7,7.47,3.83,84.71,3.0,Medium,0.29,1.07
112356,STEM,3.46,9,5.48,3.75,67.74,6.0,Low,0.29,0.61
112362,Humanities,3.64,20,8.34,3.93,74.41,4.0,Medium,0.29,0.42
112507,Business,3.26,6,15.45,3.55,50.22,5.0,Medium,0.29,2.57
112515,Arts,3.30,9,10.49,3.59,72.07,6.0,Medium,0.29,1.17
112614,STEM,2.45,34,2.54,2.74,76.31,3.0,High,0.29,0.07
112754,STEM,3.05,14,15.12,3.34,94.4,2.0,High,0.29,1.08
112824,Business,3.48,17,18.78,3.77,96.28,3.0,Medium,0.29,1.1
112844,STEM,3.20,40,1.0,3.49,70.41,10.0,High,0.29,0.03
112878,Business,3.56,11,10.25,3.85,69.8,3.0,Low,0.29,0.93
113043,Medical,2.44,36,9.47,2.73,47.68,6.0,High,0.29,0.26
113077,Arts,3.38,8,12.15,3.67,74.18,2.0,Medium,0.29,1.52
113088,Medical,3.22,20,15.34,3.51,92.4,1.0,High,0.29,0.77
113131,Business,2.76,10,15.83,3.05,74.41,2.0,Low,0.29,1.58
113478,Business,3.71,6,13.18,4.00,54.48,3.0,High,0.29,2.2
113783,Humanities,3.67,17,4.73,3.96,88.02,3.0,High,0.29,0.28
113911,Arts,3.20,7,8.47,3.49,92.18,3.0,High,0.29,1.21
113914,Medical,3.71,21,15.91,4.00,86.18,5.0,High,0.29,0.76
113975,Arts,3.64,28,2.34,3.93,60.56,2.0,High,0.29,0.08
113986,Humanities,3.35,11,5.49,3.64,83.69,2.0,Low,0.29,0.5
114130,STEM,3.53,13,5.08,3.82,88.23,3.0,Medium,0.29,0.39
114134,Humanities,3.17,7,13.75,3.46,99.98,6.0,Medium,0.29,1.96
114147,Business,3.39,6,14.23,3.68,61.99,4.0,Low,0.29,2.37
114279,Arts,3.62,20,4.64,3.91,71.05,5.0,High,0.29,0.23
114387,Arts,3.38,6,5.11,3.67,77.5,5.0,High,0.29,0.85
114604,STEM,3.71,35,10.51,4.00,86.09,2.0,High,0.29,0.3
114643,Arts,3.71,18,10.58,4.00,98.7,3.0,High,0.29,0.59
114659,STEM,2.41,17,19.32,2.70,77.58,7.0,High,0.29,1.14
114740,Humanities,3.42,12,8.96,3.71,66.24,4.0,High,0.29,0.75
114766,Humanities,3.48,22,12.74,3.77,64.16,9.0,High,0.29,0.58
114778,STEM,2.62,7,7.97,2.91,95.06,3.0,Low,0.29,1.14
114953,Arts,2.34,8,13.72,2.63,70.48,2.0,High,0.29,1.72
115019,STEM,3.08,33,12.44,3.37,56.06,7.0,High,0.29,0.38
115238,Business,3.61,9,11.8,3.90,100.0,5.0,Medium,0.29,1.31
115412,Business,1.84,22,11.08,2.13,77.55,3.0,High,0.29,0.5
115445,Humanities,3.45,7,1.0,3.74,88.53,4.0,Medium,0.29,0.14
115490,Business,3.11,27,14.83,3.40,77.06,8.0,High,0.29,0.55
115622,Arts,3.01,20,6.65,3.30,77.21,4.0,High,0.29,0.33
115911,Medical,2.76,11,14.25,3.05,73.47,3.0,High,0.29,1.3
115937,Humanities,2.38,9,13.24,2.67,65.7,1.0,High,0.29,1.47
115987,Medical,2.70,7,23.17,2.99,68.25,6.0,High,0.29,3.31
116092,Business,3.24,6,7.84,3.53,80.04,2.0,Low,0.29,1.31
116208,STEM,3.16,16,12.59,3.45,76.77,6.0,Medium,0.29,0.79
116279,STEM,2.67,21,9.12,2.96,85.78,10.0,High,0.29,0.43
116387,STEM,3.42,11,5.76,3.71,63.72,6.0,Medium,0.29,0.52
116530,Medical,3.71,7,4.97,4.00,90.85,1.0,Medium,0.29,0.71
116805,Medical,2.83,24,11.31,3.12,91.65,2.0,High,0.29,0.47
116833,Business,3.71,10,13.79,4.00,59.86,7.0,Low,0.29,1.38
117063,Medical,3.40,11,13.34,3.69,77.59,6.0,High,0.29,1.21
117079,Business,3.24,20,12.27,3.53,100.0,3.0,Medium,0.29,0.61
117089,Business,2.92,33,13.44,3.21,48.09,9.0,High,0.29,0.41
117143,Business,3.59,15,11.48,3.88,89.19,9.0,High,0.29,0.77
117179,Arts,3.46,14,7.88,3.75,89.12,1.0,Medium,0.29,0.56
117536,Medical,3.18,6,7.5,3.47,58.56,1.0,Low,0.29,1.25
117548,Humanities,3.14,9,15.25,3.43,73.28,2.0,Low,0.29,1.69
117631,Business,3.71,10,23.7,4.00,86.25,10.0,High,0.29,2.37
117802,Medical,2.37,9,6.09,2.66,97.85,3.0,Medium,0.29,0.68
117942,Humanities,2.43,10,10.61,2.72,74.32,8.0,High,0.29,1.06
118383,Medical,3.38,25,3.12,3.67,63.98,5.0,High,0.29,0.12
118495,Business,2.60,10,7.5,2.89,65.81,5.0,Medium,0.29,0.75
118673,Humanities,2.82,10,12.44,3.11,82.62,5.0,High,0.29,1.24
118743,Business,2.78,11,8.08,3.07,81.57,4.0,Medium,0.29,0.73
118776,Business,3.53,13,7.15,3.82,63.34,8.0,Medium,0.29,0.55
118899,STEM,2.83,7,9.42,3.12,62.99,4.0,High,0.29,1.35
119067,STEM,2.25,28,13.38,2.54,64.37,6.0,High,0.29,0.48
119310,Business,3.11,12,20.19,3.40,93.02,7.0,High,0.29,1.68
119376,Business,2.38,20,13.83,2.67,85.81,7.0,High,0.29,0.69
119552,STEM,2.53,11,2.62,2.82,82.54,4.0,Medium,0.29,0.24
119747,Medical,3.27,7,14.04,3.56,76.37,2.0,Medium,0.29,2.01
119903,STEM,3.14,13,12.65,3.43,100.0,4.0,High,0.29,0.97
120197,Business,3.68,40,1.0,3.97,67.57,8.0,High,0.29,0.03
120321,Business,3.67,7,13.41,3.96,97.08,4.0,High,0.29,1.92
120327,STEM,3.62,6,10.37,3.91,58.34,6.0,High,0.29,1.73
120386,STEM,3.71,6,13.05,4.00,80.25,4.0,Medium,0.29,2.18
120991,Business,2.60,8,6.34,2.89,83.69,1.0,High,0.29,0.79
121142,STEM,2.74,15,14.18,3.03,77.29,5.0,High,0.29,0.95
121209,STEM,3.39,36,8.25,3.68,65.81,8.0,High,0.29,0.23
121396,STEM,2.56,20,7.74,2.85,73.9,4.0,High,0.29,0.39
121554,STEM,3.53,10,14.33,3.82,79.28,4.0,Medium,0.29,1.43
121663,STEM,2.99,19,11.97,3.28,85.29,5.0,Low,0.29,0.63
122007,Business,3.28,6,6.23,3.57,64.85,5.0,Medium,0.29,1.04
122011,Medical,3.71,8,14.8,4.00,88.66,3.0,Low,0.29,1.85
122073,STEM,3.56,10,14.42,3.85,76.05,6.0,Low,0.29,1.44
122096,Business,3.71,10,7.11,4.00,89.17,5.0,High,0.29,0.71
122481,Business,3.71,16,16.11,4.00,72.11,8.0,Medium,0.29,1.01
122565,Business,2.82,8,12.51,3.11,54.95,6.0,Low,0.29,1.56
122612,Business,3.71,13,16.34,4.00,54.52,5.0,Medium,0.29,1.26
122784,STEM,3.19,26,13.31,3.48,91.95,7.0,High,0.29,0.51
122789,Business,3.13,9,9.72,3.42,82.2,2.0,Medium,0.29,1.08
122995,Humanities,3.71,6,15.3,4.00,94.65,1.0,High,0.29,2.55
123000,STEM,2.51,18,9.36,2.80,58.93,5.0,High,0.29,0.52
123054,Business,2.57,16,7.51,2.86,55.13,6.0,Low,0.29,0.47
123194,STEM,3.16,29,6.71,3.45,98.68,5.0,High,0.29,0.23
123238,Business,2.72,16,6.12,3.01,45.94,4.0,High,0.29,0.38
123367,STEM,3.51,17,6.78,3.80,50.96,6.0,Medium,0.29,0.4
123580,Business,3.66,7,9.2,3.95,94.93,1.0,Low,0.29,1.31
124006,Humanities,3.65,10,1.0,3.94,63.11,3.0,Low,0.29,0.1
124095,Arts,3.30,7,8.8,3.59,84.64,5.0,Low,0.29,1.26
124125,STEM,2.90,13,14.5,3.19,80.72,1.0,High,0.29,1.12
124359,Business,3.41,12,12.38,3.70,88.24,6.0,Medium,0.29,1.03
124454,Humanities,3.56,9,6.52,3.85,88.03,6.0,Low,0.29,0.72
124622,Arts,2.48,10,8.14,2.77,62.5,8.0,Low,0.29,0.81
124792,STEM,3.58,7,13.87,3.87,69.97,2.0,Low,0.29,1.98
124799,Business,3.64,6,19.17,3.93,64.3,5.0,Low,0.29,3.2
124904,STEM,2.52,40,1.0,2.81,70.02,6.0,High,0.29,0.03
124983,Business,3.32,8,3.23,3.61,69.73,1.0,High,0.29,0.4
125029,STEM,3.05,13,12.62,3.34,80.1,9.0,Medium,0.29,0.97
125070,Business,3.37,11,17.4,3.66,93.39,5.0,High,0.29,1.58
125168,STEM,2.22,25,12.16,2.51,43.63,2.0,Medium,0.29,0.49
125236,Business,2.91,9,11.97,3.20,86.24,3.0,Low,0.29,1.33
125364,Arts,3.16,9,14.31,3.45,91.61,4.0,Medium,0.29,1.59
125462,STEM,2.79,13,9.56,3.08,100.0,5.0,Medium,0.29,0.74
125479,Humanities,3.30,8,14.43,3.59,87.9,6.0,Medium,0.29,1.8
125496,Business,3.58,7,2.09,3.87,100.0,7.0,High,0.29,0.3
125668,Humanities,3.71,18,19.48,4.00,57.82,2.0,High,0.29,1.08
125885,Humanities,3.14,22,10.58,3.43,73.94,9.0,High,0.29,0.48
125923,STEM,3.71,17,12.96,4.00,49.7,5.0,Low,0.29,0.76
126129,Business,2.98,8,8.36,3.27,71.11,5.0,High,0.29,1.05
126132,Humanities,3.15,8,16.73,3.44,82.53,3.0,High,0.29,2.09
126308,Medical,3.40,8,7.78,3.69,69.24,7.0,Medium,0.29,0.97
126380,STEM,3.09,40,5.97,3.38,53.5,5.0,High,0.29,0.15
126434,STEM,2.95,7,7.67,3.24,94.06,4.0,High,0.29,1.1
126467,STEM,3.01,7,14.06,3.30,79.11,5.0,Low,0.29,2.01
126504,Business,3.53,6,15.48,3.82,82.84,5.0,Low,0.29,2.58
126564,Medical,3.28,36,13.18,3.57,89.15,10.0,High,0.29,0.37
126851,Humanities,3.26,12,20.57,3.55,81.67,3.0,Medium,0.29,1.71
126856,Humanities,3.50,11,10.94,3.79,90.97,3.0,Low,0.29,0.99
126931,Arts,3.40,13,14.29,3.69,95.86,6.0,High,0.29,1.1
127024,Humanities,3.19,18,7.73,3.48,62.43,4.0,High,0.29,0.43
127120,Arts,3.28,12,1.77,3.57,92.41,4.0,High,0.29,0.15
127248,STEM,3.71,8,16.72,4.00,77.35,3.0,Medium,0.29,2.09
127312,STEM,2.88,9,7.48,3.17,75.49,5.0,Medium,0.29,0.83
127564,Arts,3.34,8,12.22,3.63,100.0,2.0,High,0.29,1.53
127567,Business,3.46,13,6.4,3.75,86.94,3.0,Low,0.29,0.49
127596,Business,3.39,33,12.58,3.68,74.63,6.0,High,0.29,0.38
127732,STEM,3.61,10,9.64,3.90,80.93,2.0,Low,0.29,0.96
128202,Business,3.20,13,7.85,3.49,95.48,5.0,Medium,0.29,0.6
128338,Business,2.38,21,17.21,2.67,63.53,2.0,Medium,0.29,0.82
128701,STEM,3.41,13,3.76,3.70,91.33,5.0,Medium,0.29,0.29
128767,STEM,2.60,11,13.59,2.89,71.13,4.0,Low,0.29,1.24
128783,Business,3.03,28,7.82,3.32,26.03,3.0,Medium,0.29,0.28
128795,Business,3.42,13,11.14,3.71,88.89,6.0,Medium,0.29,0.86
128871,Medical,3.08,32,8.24,3.37,76.74,10.0,High,0.29,0.26
129090,Humanities,3.44,21,1.92,3.73,75.14,4.0,High,0.29,0.09
129420,Humanities,2.55,6,17.55,2.84,74.33,5.0,Medium,0.29,2.93
129539,Business,3.55,7,17.69,3.84,75.76,7.0,Low,0.29,2.53
129601,STEM,3.18,12,8.79,3.47,92.93,6.0,High,0.29,0.73
129657,Medical,3.41,14,5.55,3.70,90.37,3.0,High,0.29,0.4
129833,STEM,3.54,21,19.99,3.83,89.39,9.0,High,0.29,0.95
129933,Medical,3.45,16,13.27,3.74,66.74,6.0,High,0.29,0.83
130096,Medical,3.64,20,11.29,3.93,66.04,7.0,Medium,0.29,0.56
130114,STEM,3.34,33,5.44,3.63,87.69,1.0,High,0.29,0.16
130248,STEM,2.95,25,11.27,3.24,58.85,3.0,High,0.29,0.45
130513,STEM,2.79,7,6.31,3.08,82.82,4.0,High,0.29,0.9
130517,Business,3.17,7,9.33,3.46,63.65,6.0,High,0.29,1.33
130716,Arts,3.58,6,9.0,3.87,89.12,5.0,Medium,0.29,1.5
130742,Arts,3.71,11,19.28,4.00,80.99,4.0,Medium,0.29,1.75
130797,STEM,1.48,23,5.41,1.77,76.65,6.0,Medium,0.29,0.24
130807,Business,2.13,7,18.44,2.42,80.87,6.0,Low,0.29,2.63
130885,STEM,3.71,9,14.95,4.00,71.11,1.0,Medium,0.29,1.66
131007,Business,3.71,14,19.51,4.00,100.0,4.0,Low,0.29,1.39
131018,Humanities,3.71,11,12.08,4.00,81.14,6.0,High,0.29,1.1
131111,STEM,3.50,18,18.08,3.79,85.2,2.0,Medium,0.29,1.0
131178,Humanities,3.17,12,8.22,3.46,62.85,6.0,High,0.29,0.69
131234,Medical,2.24,9,10.76,2.53,76.66,2.0,Low,0.29,1.2
131256,STEM,2.65,12,11.47,2.94,69.83,4.0,High,0.29,0.96
131475,STEM,3.69,6,9.93,3.98,100.0,6.0,Medium,0.29,1.66
131604,Arts,3.46,12,11.52,3.75,65.9,1.0,Medium,0.29,0.96
131639,Business,2.73,10,8.31,3.02,69.85,3.0,Low,0.29,0.83
131693,STEM,3.34,7,12.0,3.63,73.86,5.0,Medium,0.29,1.71
131909,Humanities,2.38,12,12.02,2.67,74.37,3.0,High,0.29,1.0
132058,Business,3.32,31,12.3,3.61,57.27,8.0,Medium,0.29,0.4
132077,Humanities,3.08,7,13.67,3.37,71.74,7.0,Medium,0.29,1.95
132286,STEM,3.17,11,9.59,3.46,85.51,2.0,High,0.29,0.87
132697,STEM,3.02,6,14.98,3.31,63.53,7.0,Low,0.29,2.5
133192,Arts,2.75,11,13.25,3.04,87.95,1.0,Medium,0.29,1.2
133212,Business,2.94,9,18.05,3.23,66.39,1.0,Medium,0.29,2.01
133465,Business,3.71,11,6.66,4.00,65.36,7.0,Medium,0.29,0.61
133469,Humanities,2.43,6,12.06,2.72,62.3,2.0,Low,0.29,2.01
133506,Humanities,2.94,6,6.11,3.23,61.09,5.0,Medium,0.29,1.02
133695,Humanities,2.92,13,16.11,3.21,98.2,4.0,High,0.29,1.24
133864,Arts,2.83,8,7.9,3.12,73.29,2.0,Medium,0.29,0.99
133960,STEM,3.36,11,7.59,3.65,90.83,5.0,High,0.29,0.69
134344,Business,2.36,6,11.45,2.65,56.43,5.0,High,0.29,1.91
134519,Arts,3.50,22,16.37,3.79,74.16,6.0,High,0.29,0.74
134537,STEM,3.40,19,17.21,3.69,72.11,3.0,High,0.29,0.91
134611,Business,3.35,19,9.53,3.64,56.66,4.0,High,0.29,0.5
134722,STEM,3.21,16,19.39,3.50,81.48,8.0,High,0.29,1.21
134925,Humanities,2.92,10,20.19,3.21,72.59,8.0,Medium,0.29,2.02
135030,Medical,3.00,19,5.83,3.29,58.24,6.0,Low,0.29,0.31
135126,Arts,2.65,11,16.99,2.94,85.12,5.0,High,0.29,1.54
135183,Humanities,3.41,6,11.17,3.70,83.44,2.0,Medium,0.29,1.86
135206,STEM,3.56,26,17.74,3.85,91.16,5.0,Medium,0.29,0.68
135301,STEM,3.27,8,7.6,3.56,61.39,3.0,Medium,0.29,0.95
135410,STEM,2.54,9,19.04,2.83,96.11,3.0,High,0.29,2.12
135420,STEM,2.90,14,8.24,3.19,100.0,3.0,High,0.29,0.59
135572,STEM,3.37,35,15.4,3.66,96.2,7.0,High,0.29,0.44
135601,STEM,3.26,32,12.37,3.55,65.62,6.0,High,0.29,0.39
