item_id,order_id,product_id,quantity,unit_price,discount_percent
I04117,O02038,P0303,4,48820,36
I04118,O04703,P0003,3,84643,30
I04119,O02430,P0328,2,19928,23
I04120,O00718,P0313,1,72334,4
I04121,O01529,P0268,4,14887,39
I04122,O01578,P0143,3,99953,12
I04123,O04348,P0341,1,12874,36
I04124,O00226,P0474,3,37838,2
I04125,O04696,P0308,1,93750,29
I04126,O03181,P0325,5,55111,5
I04127,O03053,P0332,4,75307,2
I04128,O02964,P0174,1,31185,20
I04129,O02241,P0094,1,43599,36
I04130,O01102,P0460,2,94377,15
I04131,O03628,P0172,5,59398,3
I04132,O01948,P0446,5,95142,24
I04133,O03138,P0088,3,22114,13
I04134,O04695,P0435,3,77615,8
I04135,O01906,P0272,3,30395,37
I04136,O00846,P0415,5,37379,27
I04137,O02745,P0111,4,37991,8
I04138,O03911,P0031,5,66852,20
I04139,O04037,P0297,3,44534,32
I04140,O01712,P0325,-1,12509,26
I04141,O04804,P0430,3,38526,20
I04142,O00613,P0103,2,67586,31
I04143,O04500,P0206,5,45413,13
I04144,O00764,P0215,3,72364,15
I04145,O01645,P0376,2,99153,23
I04146,O00472,P0059,3,41337,1
I04147,O03220,P0023,5,43670,20
I04148,O00322,P0400,1,28814,9
I04149,O02932,P0277,4,71558,22
I04150,O04742,P0478,4,96346,28
I04151,O01697,P0243,5,73128,32
I04152,O00618,P0456,1,71756,1
I04153,O03052,P0139,1,26389,3
I04154,O03619,P0269,1,27941,0
I04155,O03494,P0269,4,65088,20
I04156,O02731,P0070,3,83490,26
I04157,O02789,P0488,5,96813,27
I04158,O00027,P0220,2,19827,17
I04159,O01509,P0291,3,92526,20
I04160,O02183,P0344,2,9799,6
I04161,O04137,P0307,3,88752,31
I04162,O00921,P0132,3,74766,36
I04163,O00575,P0096,1,95329,10
I04164,O04256,P0042,3,72353,14
I04165,O00669,P0417,3,32478,40
I04166,O02404,P0198,1,47655,30
I04167,O03697,P0063,1,94539,11
I04168,O03278,P0336,5,76926,2
I04169,O00092,P0235,3,24248,16
I04170,O02303,P0216,3,18163,2
I04171,O03103,P0383,5,37323,6
I04172,O01775,P0195,4,36824,23
I04173,O04276,P0029,2,25318,16
I04174,O04753,P0410,2,97500,5
I04175,O00517,P0395,1,16285,9
I04176,O01507,P0250,4,62491,39
I04177,O02743,P0226,1,95457,2
I04178,O02886,P0196,2,59598,15
I04179,O04641,P0371,5,68638,9
I04180,O00714,P0261,2,53885,30
I04181,O04371,P0369,1,21713,2
I04182,O00447,P0097,5,37264,29
I04183,O02894,P0159,2,38421,39
I04184,O04887,P0158,1,15453,20
I04185,O00942,P0332,2,49388,40
I04186,O04407,P0364,2,30471,4
I04187,O03918,P0427,3,18923,0
I04188,O01650,P0218,-1,88386,15
I04189,O04017,P0237,4,16146,16
I04190,O01383,P0026,2,5091,20
I04191,O01959,P0419,4,15358,15
I04192,O00672,P0362,3,3990,3
I04193,O04654,P0211,3,43561,5
I04194,O01511,P0168,5,34841,1
I04195,O00129,P0441,3,32304,11
I04196,O01588,P0156,1,19443,15
I04197,O01679,P0127,4,18511,19
I04198,O00255,P0407,4,68028,37
I04199,O04445,P0377,3,12192,7
I04200,O02427,P0464,3,58051,30
I04201,O04151,P0478,4,4084,38
I04202,O03344,P0155,4,23973,40
I04203,O01150,P0478,5,35792,19
I04204,O02803,P0424,5,80223,8
I04205,O00881,P0191,1,9824,20
I04206,O03894,P0268,1,52148,40
I04207,O04473,P0207,4,22156,16
I04208,O03246,P0305,4,74869,27
I04209,O02772,P0133,3,86585,1
I04210,O03491,P0306,-3,81025,4
I04211,O01134,P0035,5,53052,32
I04212,O01471,P0349,3,66757,10
I04213,O03369,P0035,5,96511,38
I04214,O03876,P0390,1,5621,20
I04215,O01980,P0074,1,2210,7
I04216,O04869,P0040,2,89101,5
I04217,O00324,P0208,3,5512,26
I04218,O01097,P0315,2,504,18
I04219,O03004,P0337,3,43774,24
I04220,O00702,P0001,2,25207,39
I04221,O04291,P0247,1,27641,13
I04222,O00171,P0480,3,85007,0
I04223,O03094,P0470,5,26804,7
I04224,O02519,P0284,2,56754,13
I04225,O03190,P0415,-4,13514,39
I04226,O01970,P0103,2,55628,8
I04227,O02909,P0457,2,50717,10
I04228,O02740,P0340,2,3459,25
I04229,O00809,P0001,4,94463,31
I04230,O00395,P0378,4,33971,36
I04231,O02520,P0145,5,95993,21
I04232,O02412,P0102,4,62707,27
I04233,O02122,P0213,-2,76608,40
I04234,O01769,P0018,5,69874,1
I04235,O01186,P0280,2,3147,35
I04236,O03640,P0010,-3,41329,13
I04237,O01107,P0477,3,15209,4
I04238,O04706,P0290,2,23848,1
I04239,O00999,P0481,5,84634,36
I04240,O02286,P0335,4,3279,20
I04241,O03004,P0261,3,72357,20
I04242,O00094,P0447,3,66235,9
I04243,O03319,P0057,3,99331,37
I04244,O04031,P0166,4,90561,24
I04245,O00452,P0182,-2,10914,3
I04246,O03446,P0393,3,8630,10
I04247,O01644,P0140,4,47975,16
I04248,O00161,P0421,3,44128,34
I04249,O03246,P0015,4,41417,3
I04250,O03017,P0428,4,87408,27
I04251,O03692,P0325,1,72109,4
I04252,O00514,P0311,1,4664,27
I04253,O03914,P0175,4,82245,34
I04254,O03886,P0029,1,33503,4
I04255,O00588,P0297,5,89486,31
I04256,O01496,P0087,1,12457,7
I04257,O00968,P0175,3,6396,20
I04258,O01699,P0110,2,8443,28
I04259,O02201,P0267,3,66514,24
I04260,O04099,P0362,3,20203,3
I04261,O03687,P0102,5,34018,20
I04262,O02053,P0377,5,24162,30
I04263,O02519,P0096,3,91905,5
I04264,O03019,P0366,4,52276,22
I04265,O02132,P0225,4,44980,19
I04266,O02553,P0126,5,25833,20
I04267,O04097,P0160,4,42891,30
I04268,O03457,P0029,5,24241,24
I04269,O04198,P0388,4,55499,27
I04270,O00847,P0261,2,16952,5
I04271,O02054,P0289,1,37395,34
I04272,O02663,P0241,5,81566,16
I04273,O01264,P0071,3,69028,7
I04274,O01582,P0092,1,64101,0
I04275,O02917,P0026,4,18664,1
I04276,O00732,P0053,2,67835,18
I04277,O04363,P0452,5,7298,36
I04278,O01924,P0127,3,80745,1
I04279,O00309,P0215,1,20508,27
I04280,O04658,P0311,3,15447,36
I04281,O01488,P0366,3,71907,1
I04282,O03212,P0059,3,37368,16
I04283,O03474,P0487,2,61025,37
I04284,O02727,P0307,1,98824,38
I04285,O04402,P0345,1,62424,1
I04286,O01697,P0316,4,53461,34
I04287,O00531,P0478,1,23216,13
I04288,O01108,P0345,4,91718,24
I04289,O01527,P0062,3,38489,9
I04290,O02960,P0036,1,21023,7
I04291,O00226,P0118,3,45000,34
I04292,O02164,P0097,-2,30967,9
I04293,O02316,P0481,1,22339,2
I04294,O01063,P0354,2,28918,7
I04295,O00825,P0090,1,56277,25
I04296,O02357,P0392,1,40202,26
I04297,O01925,P0055,1,30656,9
I04298,O00693,P0471,4,41293,8
I04299,O00459,P0249,2,81080,33
I04300,O01166,P0407,2,2132,7
I04301,O00135,P0330,1,22643,19
I04302,O02938,P0246,4,67775,2
I04303,O00674,P0478,4,56501,25
I04304,O04256,P0202,2,20447,33
I04305,O04079,P0193,1,34276,0
I04306,O01854,P0299,2,29477,36
I04307,O01431,P0491,1,30107,6
I04308,O04209,P0367,1,78143,27
I04309,O01473,P0056,5,47081,40
I04310,O03370,P0203,5,57904,31
I04311,O00848,P0103,5,51854,30
I04312,O02057,P0020,3,21196,8
I04313,O01819,P0427,3,74458,0
I04314,O04887,P0035,3,63882,5
I04315,O01578,P0126,4,73607,31
I04316,O03313,P0296,2,15637,39
I04317,O00675,P0108,5,42882,36
I04318,O04730,P0327,4,19796,0
I04319,O02626,P0456,5,69883,5
I04320,O00341,P0450,4,74440,40
I04321,O01728,P0052,5,86611,23
I04322,O02313,P0162,5,94722,24
I04323,O02257,P0477,4,47923,12
I04324,O01237,P0254,2,34839,7
I04325,O02988,P0439,5,45424,4
I04326,O00937,P0498,-4,19829,22
I04327,O03256,P0393,2,28491,40
I04328,O04892,P0098,3,33361,5
I04329,O02860,P0480,5,60208,36
I04330,O01849,P0381,1,45645,36
I04331,O02517,P0429,2,31871,2
I04332,O01460,P0119,1,42057,0
I04333,O03556,P0015,1,50886,17
I04334,O02480,P0184,4,58962,2
I04335,O00414,P0422,4,29546,35
I04336,O01708,P0349,5,74254,15
I04337,O02994,P0253,1,63469,26
I04338,O04835,P0379,2,81555,18
I04339,O04632,P0496,5,3735,21
I04340,O00674,P0070,1,85886,38
I04341,O03765,P0100,1,67844,24
I04342,O04996,P0024,1,83967,1
I04343,O04446,P0054,5,16649,0
I04344,O03932,P0130,4,47672,28
I04345,O03568,P0165,2,71089,15
I04346,O00640,P0218,4,11636,21
I04347,O00083,P0171,3,91664,11
I04348,O03126,P0106,2,22450,28
I04349,O02272,P0309,5,12885,0
I04350,O03821,P0203,1,53115,38
I04351,O02469,P0295,2,51405,40
I04352,O01396,P0318,4,51797,1
I04353,O03082,P0058,3,64999,22
I04354,O00453,P0374,4,71560,8
I04355,O03302,P0450,4,66974,31
I04356,O04753,P0012,4,43787,6
I04357,O02473,P0484,3,5062,3
I04358,O04700,P0207,4,78653,7
I04359,O01462,P0485,1,57080,1
I04360,O01178,P0102,4,60200,18
I04361,O02610,P0167,2,76464,12
I04362,O02370,P0303,1,59510,32
I04363,O04752,P0094,4,83932,29
I04364,O04495,P0030,1,15622,22
I04365,O04321,P0178,1,69730,4
I04366,O02751,P0343,4,17768,8
I04367,O02005,P0389,5,38622,38
I04368,O03846,P0191,5,82231,36
I04369,O02633,P0108,2,60163,29
I04370,O04146,P0055,5,87027,3
I04371,O00230,P0144,5,32322,36
I04372,O00306,P0155,5,62304,40
I04373,O01857,P0206,2,96960,26
I04374,O01521,P0031,5,74330,4
I04375,O01218,P0196,4,33049,6
I04376,O02789,P0145,3,38946,22
I04377,O02351,P0303,4,37247,11
I04378,O00535,P0264,2,84344,28
I04379,O02417,P0132,4,51884,40
I04380,O02748,P0272,4,27086,17
I04381,O00359,P0079,1,2301,14
I04382,O00227,P0137,4,91100,13
I04383,O01188,P0345,3,45228,31
I04384,O01934,P0122,5,49067,12
I04385,O00565,P0054,1,68747,16
I04386,O04503,P0113,3,36074,2
I04387,O00446,P0335,1,63651,21
I04388,O04673,P0148,3,6432,35
I04389,O04295,P0381,4,63281,34
I04390,O02100,P0320,5,16267,21
I04391,O01166,P0038,3,23682,6
I04392,O02709,P0160,5,82807,36
I04393,O04521,P0413,4,51102,13
I04394,O03929,P0300,2,41314,2
I04395,O03106,P0049,1,70411,38
I04396,O03356,P0499,2,23253,0
I04397,O00557,P0204,3,89160,30
I04398,O02942,P0434,2,9720,2
I04399,O01305,P0187,5,45260,20
I04400,O00167,P0407,5,27890,16
I04401,O02860,P0049,5,14401,18
I04402,O00207,P0194,-1,78893,35
I04403,O01817,P0371,4,76165,3
I04404,O02083,P0325,2,68740,22
I04405,O01390,P0408,4,31624,19
I04406,O00609,P0060,2,93370,21
I04407,O00043,P0423,2,74496,5
I04408,O04944,P0111,1,65842,14
I04409,O02264,P0066,4,93841,7
I04410,O04063,P0097,1,81743,29
I04411,O03215,P0493,5,13417,26
I04412,O01752,P0145,1,10606,35
I04413,O01675,P0023,1,45862,36
I04414,O01921,P0448,3,6931,32
I04415,O02847,P0251,5,18869,33
I04416,O00935,P0376,1,41559,2
I04417,O03238,P0187,5,89437,11
I04418,O01518,P0060,2,73904,39
I04419,O00402,P0046,4,65644,5
I04420,O00716,P0291,1,96823,7
I04421,O01622,P0068,2,6794,2
I04422,O02136,P0007,5,30654,15
I04423,O00507,P0185,1,39992,2
I04424,O02824,P0361,1,67796,37
I04425,O00649,P0155,5,58185,35
I04426,O03187,P0022,2,21450,17
I04427,O02086,P0363,3,33022,17
I04428,O00569,P0223,2,76507,19
I04429,O00541,P0090,1,97253,17
I04430,O00273,P0206,3,60057,8
I04431,O02701,P0441,1,54605,40
I04432,O03394,P0192,1,45231,16
I04433,O03102,P0139,1,54938,20
I04434,O02972,P0167,3,97440,37
I04435,O02485,P0017,4,92105,0
I04436,O01043,P0371,2,88183,15
I04437,O04247,P0388,2,46060,27
I04438,O02496,P0195,4,85299,14
I04439,O03012,P0423,4,33948,22
I04440,O04844,P0468,5,12945,4
I04441,O04880,P0102,1,45464,14
I04442,O03281,P0083,4,8901,25
I04443,O03195,P0438,3,955,39
I04444,O00873,P0161,2,3723,27
I04445,O00071,P0325,2,87835,23
I04446,O01147,P0479,5,31011,1
I04447,O00420,P0308,1,50997,5
I04448,O00075,P0062,4,83103,29
I04449,O01403,P0428,4,72434,15
I04450,O00702,P0092,3,7436,39
I04451,O01670,P0020,2,58514,3
I04452,O02423,P0225,1,66223,2
I04453,O01986,P0320,5,98209,4
I04454,O01512,P0232,-2,48947,13
I04455,O01291,P0278,1,5419,3
I04456,O02465,P0340,5,40780,33
I04457,O04557,P0106,4,49447,21
I04458,O04856,P0209,3,23371,28
I04459,O02191,P0172,3,68654,0
I04460,O02389,P0206,5,73795,37
I04461,O01839,P0206,1,75540,38
I04462,O03732,P0400,1,81887,2
I04463,O03827,P0241,4,23218,14
I04464,O02248,P0236,2,20006,3
I04465,O01702,P0237,5,76734,14
I04466,O04555,P0242,4,66422,24
I04467,O01301,P0187,2,41563,24
I04468,O03542,P0292,1,6284,24
I04469,O01894,P0006,5,15152,22
I04470,O01237,P0131,5,33846,3
I04471,O03029,P0344,1,9849,20
I04472,O03893,P0279,4,65645,3
I04473,O00149,P0240,4,54117,29
I04474,O00041,P0347,3,20212,5
I04475,O01389,P0472,4,23968,2
I04476,O03446,P0291,1,51922,40
I04477,O04688,P0100,1,97799,19
I04478,O02165,P0361,3,72142,19
I04479,O03041,P0448,4,38948,24
I04480,O04664,P0021,4,96207,2
I04481,O04717,P0358,4,70120,5
I04482,O02657,P0231,5,62257,15
I04483,O02541,P0046,3,90452,2
I04484,O01644,P0301,4,79584,34
I04485,O02616,P0468,3,69631,9
I04486,O00599,P0292,5,90542,18
I04487,O00983,P0078,5,58218,2
I04488,O02015,P0013,3,68976,7
I04489,O03048,P0347,2,85981,1
I04490,O04522,P0105,1,14723,20
I04491,O01278,P0352,1,96443,11
I04492,O03977,P0370,5,47845,24
I04493,O04673,P0429,4,21416,39
I04494,O02664,P0371,2,97343,32
I04495,O04328,P0241,1,57955,14
I04496,O01766,P0168,3,70050,2
I04497,O00666,P0359,2,64164,6
I04498,O04148,P0453,1,94750,7
I04499,O02646,P0295,1,26785,17
I04500,O04916,P0069,3,40138,29
I04501,O04415,P0159,4,98601,27
I04502,O04982,P0292,3,83738,3
I04503,O04034,P0121,4,87150,20
I04504,O03033,P0076,2,38898,24
I04505,O02676,P0399,1,19571,4
I04506,O00500,P0129,2,14268,37
I04507,O02450,P0326,4,30722,16
I04508,O04261,P0331,3,44693,9
I04509,O02524,P0342,4,36904,2
I04510,O04662,P0157,4,24960,28
I04511,O03461,P0269,2,69133,27
I04512,O00848,P0036,3,61640,40
I04513,O04371,P0283,2,90254,33
I04514,O03063,P0407,4,63021,29
I04515,O00455,P0415,2,94284,6
I04516,O00812,P0303,2,743,13
I04517,O00998,P0371,3,92997,1
I04518,O00364,P0236,3,54281,26
I04519,O04818,P0153,3,557,16
I04520,O03952,P0425,4,47154,18
I04521,O02973,P0242,1,51730,7
I04522,O01004,P0485,2,81345,32
I04523,O01034,P0155,3,76658,28
I04524,O01730,P0157,3,53726,12
I04525,O02626,P0092,5,83210,0
I04526,O04094,P0369,5,57060,7
I04527,O00898,P0345,2,18256,1
I04528,O02823,P0041,5,45280,13
I04529,O01809,P0320,1,3685,25
I04530,O04508,P0178,3,2760,0
I04531,O02764,P0003,5,17612,16
I04532,O01250,P0334,5,46818,24
I04533,O01523,P0274,3,74456,31
I04534,O03403,P0438,5,49099,36
I04535,O04461,P0450,3,26881,39
I04536,O00563,P0296,5,36627,34
I04537,O01752,P0229,1,23017,12
I04538,O04134,P0149,4,86704,40
I04539,O01316,P0027,4,48328,28
I04540,O01440,P0190,3,94720,36
I04541,O01442,P0117,1,40443,32
I04542,O00788,P0449,1,77243,1
I04543,O01994,P0475,2,98130,4
I04544,O03547,P0231,5,82599,21
I04545,O02571,P0063,3,21135,1
I04546,O00232,P0037,5,6424,14
I04547,O04871,P0090,4,91707,14
I04548,O04909,P0177,4,41737,27
I04549,O01785,P0038,1,85607,15
I04550,O00272,P0140,3,77694,1
I04551,O01176,P0344,1,76331,33
I04552,O02201,P0287,3,43214,10
I04553,O03198,P0176,4,8197,22
I04554,O02367,P0448,5,12777,28
I04555,O04702,P0330,4,26304,27
I04556,O04588,P0347,-4,73689,29
I04557,O02025,P0229,1,70115,12
I04558,O04730,P0372,2,35866,17
I04559,O03744,P0205,5,79972,27
I04560,O02208,P0044,3,53535,40
I04561,O02907,P0334,1,93667,34
I04562,O01475,P0088,4,43493,2
I04563,O01007,P0063,5,60417,23
I04564,O01689,P0382,2,12525,2
I04565,O00537,P0260,1,91100,10
I04566,O00104,P0424,5,77747,3
I04567,O04554,P0027,1,24228,7
I04568,O02540,P0007,4,83713,14
I04569,O03564,P0203,3,92210,7
I04570,O02918,P0482,3,47732,25
I04571,O03123,P0025,-5,16663,39
I04572,O02020,P0084,5,79373,34
I04573,O04928,P0424,5,34001,5
I04574,O03226,P0463,1,77177,38
I04575,O02715,P0492,3,43731,9
I04576,O03767,P0174,3,2358,15
I04577,O03920,P0231,4,26772,13
I04578,O02761,P0341,4,44470,34
I04579,O01400,P0321,4,42626,25
I04580,O01007,P0339,3,35110,39
I04581,O03059,P0416,3,21315,16
I04582,O00026,P0494,2,72702,3
I04583,O02631,P0280,4,10992,2
I04584,O03664,P0020,3,16644,2
I04585,O04753,P0481,3,96669,30
I04586,O00826,P0011,2,23644,17
I04587,O03454,P0095,2,26669,15
I04588,O01352,P0034,5,18672,20
I04589,O04522,P0108,1,68823,15
I04590,O03620,P0400,4,28603,39
I04591,O00045,P0058,5,78295,34
I04592,O03740,P0419,4,69290,22
I04593,O02606,P0356,3,70422,18
I04594,O00795,P0309,2,30123,1
I04595,O03874,P0131,3,58692,5
I04596,O01212,P0213,3,12817,10
I04597,O00471,P0373,1,93165,5
I04598,O01594,P0145,3,7279,30
I04599,O01824,P0269,1,91186,7
I04600,O00720,P0335,2,30470,32
I04601,O02089,P0007,4,47270,39
I04602,O00616,P0403,1,19047,39
I04603,O03255,P0462,3,81058,21
I04604,O03899,P0274,5,90155,27
I04605,O03063,P0489,4,68553,0
I04606,O04577,P0166,5,64629,31
I04607,O03235,P0459,3,51409,29
I04608,O01939,P0439,-5,72720,6
I04609,O01521,P0128,2,79619,19
I04610,O04474,P0181,5,18919,23
I04611,O04931,P0406,4,54649,34
I04612,O01812,P0196,3,47556,21
I04613,O01375,P0307,5,86637,13
I04614,O03073,P0383,4,29366,21
I04615,O04671,P0148,2,49210,32
I04616,O00969,P0007,5,91741,37
I04617,O01579,P0024,1,53154,34
I04618,O04265,P0496,2,49601,32
I04619,O02853,P0399,1,32836,13
I04620,O00904,P0319,3,73929,14
I04621,O02327,P0337,2,42601,38
I04622,O02565,P0178,5,87708,32
I04623,O00903,P0358,1,76245,23
I04624,O04675,P0034,3,64328,5
I04625,O03437,P0367,3,93852,24
I04626,O03534,P0222,4,83072,9
I04627,O04722,P0402,5,97883,4
I04628,O03708,P0153,5,2929,10
I04629,O04470,P0465,3,93857,9
I04630,O04709,P0199,3,14549,40
I04631,O00502,P0194,4,19023,34
I04632,O04528,P0010,3,72553,32
I04633,O04246,P0166,3,51044,9
I04634,O04343,P0118,5,6598,31
I04635,O02129,P0257,1,39005,29
I04636,O03163,P0025,1,38414,21
I04637,O01613,P0119,5,24599,8
I04638,O03104,P0496,1,35856,30
I04639,O01697,P0051,2,85566,31
I04640,O00753,P0437,1,90095,31
I04641,O02618,P0171,2,92646,36
I04642,O00896,P0059,1,55105,29
I04643,O02355,P0036,4,58943,30
I04644,O00348,P0006,3,39583,16
I04645,O04897,P0387,2,80389,10
I04646,O01730,P0211,5,22546,7
I04647,O01396,P0140,2,50649,25
I04648,O03916,P0008,5,8571,21
I04649,O03949,P0107,1,91655,31
I04650,O02603,P0166,3,8692,39
I04651,O00248,P0137,3,43440,3
I04652,O03047,P0346,2,44291,17
I04653,O01103,P0170,5,28060,20
I04654,O03169,P0323,5,68641,35
I04655,O04764,P0371,3,33030,17
I04656,O04389,P0431,4,20157,26
I04657,O02206,P0257,4,22803,36
I04658,O02249,P0172,5,1778,15
I04659,O02022,P0303,2,9604,37
I04660,O03271,P0366,3,99857,33
I04661,O03494,P0063,3,41864,34
I04662,O04835,P0422,3,52540,22
I04663,O00998,P0322,3,21385,39
I04664,O03842,P0177,5,57556,18
I04665,O01410,P0039,5,68955,31
I04666,O01984,P0149,1,16864,21
I04667,O04847,P0418,3,38290,8
I04668,O02952,P0218,2,94964,21
I04669,O00386,P0130,5,61607,36
I04670,O01298,P0434,3,86700,15
I04671,O02570,P0367,2,14879,36
I04672,O04476,P0067,1,89097,30
I04673,O03083,P0057,1,37641,36
I04674,O01560,P0081,2,83737,27
I04675,O01856,P0068,2,61352,14
I04676,O01971,P0010,3,75511,4
I04677,O01721,P0105,4,38381,30
I04678,O00647,P0261,1,71253,7
I04679,O04061,P0119,5,827,40
I04680,O00954,P0488,2,99526,39
I04681,O02489,P0174,5,53817,38
I04682,O02192,P0449,1,33962,8
I04683,O01173,P0431,5,42958,40
I04684,O00099,P0214,3,46828,40
I04685,O04015,P0123,2,65141,26
I04686,O04176,P0298,3,25580,1
I04687,O04854,P0130,1,30496,3
I04688,O04821,P0452,1,21349,7
I04689,O03578,P0294,2,29212,37
I04690,O04461,P0071,4,98346,3
I04691,O03048,P0284,2,20303,13
I04692,O02447,P0002,5,42698,14
I04693,O00343,P0402,5,81308,32
I04694,O03051,P0015,4,80800,31
I04695,O03306,P0186,4,20231,2
I04696,O01700,P0344,3,81141,33
I04697,O04268,P0065,1,77987,29
I04698,O02765,P0170,3,31024,34
I04699,O03572,P0252,4,52653,15
I04700,O02839,P0236,-4,20552,36
I04701,O00230,P0487,5,85507,24
I04702,O04410,P0347,5,63127,7
I04703,O01592,P0409,5,4205,26
I04704,O01378,P0209,1,26080,7
I04705,O03312,P0484,1,32073,14
I04706,O03381,P0357,3,3098,30
I04707,O00723,P0074,1,12116,30
I04708,O02011,P0003,4,52373,33
I04709,O00295,P0436,1,99856,0
I04710,O02807,P0362,5,58683,34
I04711,O03020,P0138,5,10037,34
I04712,O01860,P0195,2,52114,38
I04713,O00088,P0324,2,12288,34
I04714,O02901,P0153,2,35348,33
I04715,O04802,P0320,1,36146,24
I04716,O04994,P0004,5,97853,28
I04717,O01855,P0143,3,16806,23
I04718,O00094,P0495,3,47251,10
I04719,O01525,P0120,3,33721,3
I04720,O01379,P0299,2,35075,39
I04721,O04366,P0161,4,27089,39
I04722,O03160,P0476,3,5925,15
I04723,O02398,P0128,4,92568,35
I04724,O02993,P0198,1,8734,26
I04725,O01315,P0286,1,26471,22
I04726,O03774,P0291,4,81505,21
I04727,O01980,P0163,3,82501,12
I04728,O01362,P0091,2,73672,34
I04729,O01328,P0048,3,55451,28
I04730,O00279,P0276,5,46564,36
I04731,O04742,P0497,1,71977,26
I04732,O00109,P0208,4,62182,1
I04733,O03282,P0173,4,8128,34
I04734,O04952,P0432,1,88087,9
I04735,O00064,P0428,4,39100,38
I04736,O03867,P0426,1,66588,4
I04737,O04878,P0028,2,90128,31
I04738,O03826,P0408,4,84365,13
I04739,O00514,P0109,1,12027,30
I04740,O02780,P0027,5,33295,25
I04741,O03296,P0175,5,84537,21
I04742,O03350,P0405,4,44032,25
I04743,O04798,P0340,1,80137,40
I04744,O02923,P0095,3,25060,16
I04745,O03796,P0272,2,59270,34
I04746,O04519,P0411,4,1803,16
I04747,O01578,P0331,3,56113,28
I04748,O01143,P0182,3,33813,36
I04749,O03845,P0029,4,53315,19
I04750,O01819,P0176,4,7494,13
I04751,O02685,P0279,1,36782,4
I04752,O02312,P0374,2,17973,29
I04753,O00261,P0132,-5,12231,28
I04754,O03722,P0178,4,30849,6
I04755,O00919,P0068,4,53601,36
I04756,O03202,P0012,2,797,12
I04757,O01402,P0341,-5,12062,27
I04758,O03550,P0453,1,83618,4
I04759,O02319,P0167,2,87830,26
I04760,O02494,P0392,2,52868,32
I04761,O03404,P0186,5,64210,19
I04762,O00411,P0162,2,72133,27
I04763,O04852,P0284,3,26137,21
I04764,O03321,P0361,3,34470,21
I04765,O02305,P0359,1,12237,11
I04766,O04151,P0237,5,35018,26
I04767,O02396,P0284,5,78819,12
I04768,O03695,P0018,4,89054,7
I04769,O03276,P0104,3,85334,30
I04770,O02048,P0137,3,66854,31
I04771,O01235,P0289,5,42831,36
I04772,O02223,P0420,4,12898,38
I04773,O04925,P0500,5,11327,20
I04774,O03308,P0469,1,68238,27
I04775,O00311,P0339,3,41987,23
I04776,O04114,P0183,3,31662,17
I04777,O04227,P0352,1,65517,23
I04778,O04519,P0371,1,32897,40
I04779,O04132,P0244,4,30985,38
I04780,O02973,P0322,1,94701,20
I04781,O01814,P0328,3,37984,13
I04782,O00412,P0048,3,25755,30
I04783,O03807,P0257,2,95410,12
I04784,O01812,P0198,2,97843,18
I04785,O00890,P0431,2,63187,22
I04786,O03482,P0068,3,643,37
I04787,O04831,P0489,2,7597,33
I04788,O03892,P0346,1,3959,18
I04789,O04581,P0070,4,71635,26
I04790,O00633,P0331,3,59429,7
I04791,O02042,P0144,3,95175,13
I04792,O04883,P0496,3,91254,36
I04793,O01400,P0270,2,42975,30
I04794,O02681,P0498,2,15234,40
I04795,O00735,P0397,4,58577,14
I04796,O03958,P0342,2,65507,24
I04797,O03039,P0250,2,61928,40
I04798,O02368,P0428,5,47780,29
I04799,O00097,P0061,5,17174,22
I04800,O04576,P0229,4,68554,27
I04801,O04255,P0212,4,50042,8
I04802,O01991,P0081,2,95364,12
I04803,O01800,P0118,2,13659,4
I04804,O02710,P0171,4,2337,8
I04805,O04095,P0075,2,28709,25
I04806,O03031,P0354,1,34010,28
I04807,O04067,P0397,1,66381,11
I04808,O04028,P0176,2,51875,39
I04809,O04183,P0052,1,62544,32
I04810,O03998,P0463,2,9070,23
I04811,O04745,P0152,1,70441,1
I04812,O00057,P0026,2,79646,20
I04813,O00250,P0455,3,71789,32
I04814,O01711,P0489,2,30629,11
I04815,O03284,P0490,4,60393,32
I04816,O02524,P0057,4,16000,4
I04817,O02985,P0372,4,61794,31
I04818,O04221,P0287,1,86842,34
I04819,O00079,P0315,4,69014,11
I04820,O04897,P0395,1,38330,17
I04821,O02394,P0055,5,87931,3
I04822,O04664,P0025,1,38164,19
I04823,O04075,P0412,2,50033,16
I04824,O02224,P0011,5,6214,2
I04825,O00371,P0193,1,10975,1
I04826,O03743,P0095,2,82483,30
I04827,O02840,P0475,1,82652,14
I04828,O01775,P0034,1,65016,26
I04829,O02166,P0153,2,74987,3
I04830,O03569,P0487,2,61842,5
I04831,O02584,P0437,5,94024,29
I04832,O03301,P0012,1,56804,22
I04833,O01028,P0105,2,82938,7
I04834,O02228,P0080,3,43497,26
I04835,O02095,P0477,4,9601,36
I04836,O04987,P0019,5,47995,16
I04837,O01063,P0103,5,21208,26
I04838,O02916,P0388,1,26344,27
I04839,O02468,P0370,3,41775,2
I04840,O01857,P0432,4,18485,4
I04841,O02910,P0153,1,75084,20
I04842,O01199,P0174,1,41074,3
I04843,O04690,P0385,2,66619,26
I04844,O02976,P0334,3,45880,24
I04845,O02235,P0459,4,83701,20
I04846,O00165,P0285,2,92161,22
I04847,O04512,P0124,-2,99168,37
I04848,O02122,P0480,3,47518,10
I04849,O03928,P0397,3,47070,26
