order_id,customer_id,order_date,status,region_code
O01754,C0049,2024-09-30 00:00:00,RETURNED,South
O01755,C0122,2026-06-14 22:11:38,CANCELLED,North
O01756,C0117,2025-09-14 16:20:28,RETURNED,East
O01757,C0908,2026-05-20 20:37:29,CANCELLED,West
O01758,C0665,2025-03-10 14:07:05,RETURNED,East
O01759,UNKNOWN,2025-11-03 21:34:01,CANCELLED,East
O01760,C0352,2025-04-04 08:02:50,CANCELLED,West
O01761,C0289,2025-07-21 18:42:20,PLACED,South
O01762,C0795,2024-11-24 07:02:02,RETURNED,South
O01763,C0725,2026-04-30 16:52:13,RETURNED,West
O01764,C0768,2026-02-16 14:21:53,PLACED,East
O01765,C0756,2024-08-03 15:30:44,CANCELLED,West
O01766,C0794,2026-06-12 13:50:24,RETURNED,East
O01767,C0635,2025-08-17 06:29:51,CANCELLED,East
O01768,C0759,2025-11-18 16:08:52,RETURNED,South
O01769,C0198,2025-09-18 06:38:40,SHIPPED,North
O01770,C0512,2024-11-11 00:00:00,CANCELLED,South
O01771,C0991,2026-02-19 20:51:58,RETURNED,North
O01772,C0726,2024-12-08 00:22:05,DELIVERED,East
O01773,C0187,2026-02-26 15:47:28,PLACED,East
O01774,C0536,2025-04-12 09:46:27,PLACED,South
O01775,C0596,2025-05-24 12:56:12,RETURNED,South
O01776,C0874,2026-05-19 16:20:33,CANCELLED,West
O01777,C0937,2025-03-09 15:55:57,DELIVERED,West
O01778,C0410,2026-06-16 08:08:13,SHIPPED,East
O01779,C0487,2026-04-27 14:10:14,CANCELLED,South
O01780,C0372,2024-09-14 12:20:55,PLACED,West
O01781,C0245,2025-03-25 00:00:00,CANCELLED,South
O01782,C0460,2024-12-26 08:05:47,CANCELLED,West
O01783,C0358,2025-11-25 05:55:38,SHIPPED,South
O01784,C0148,2025-01-16 05:19:35,SHIPPED,East
O01785,C0154,2026-03-08 03:05:45,SHIPPED,South
O01786,C0249,2026-01-08 00:16:20,DELIVERED,West
O01787,C0908,2024-08-14 05:26:41,CANCELLED,West
O01788,C0983,2025-08-09 14:31:16,SHIPPED,East
O01789,C0078,2025-01-01 06:27:20,CANCELLED,North
O01790,C0645,2025-11-18 22:42:18,RETURNED,West
O01791,C0935,2024-10-07 05:33:57,RETURNED,West
O01792,C0078,2025-07-20 20:35:04,CANCELLED,North
O01793,C0934,2026-02-27 09:56:14,CANCELLED,North
O01794,C0603,2025-02-18 10:31:25,SHIPPED,North
O01795,C0237,2026-05-03 02:30:05,DELIVERED,North
O01796,C0696,2026-05-07 12:21:33,PLACED,East
O01797,C0797,2026-03-22 16:34:41,CANCELLED,West
O01798,UNKNOWN,2025-06-02 23:35:24,CANCELLED,West
O01799,C0481,2025-01-26 13:21:44,SHIPPED,East
O01800,C0746,2024-07-30 07:28:44,PLACED,East
O01801,C0794,2026-06-11 00:52:31,SHIPPED,North
O01802,C0403,2024-11-20 10:17:27,CANCELLED,East
O01803,UNKNOWN,2024-10-08 23:42:19,DELIVERED,West
O01804,C0252,2026-04-28 18:53:47,DELIVERED,East
O01805,C0731,2024-07-20 19:45:44,DELIVERED,East
O01806,C0340,2026-05-03 02:33:54,RETURNED,South
O01807,C0231,2025-08-26 11:29:02,RETURNED,West
O01808,C0634,2024-09-11 06:18:58,SHIPPED,North
O01809,UNKNOWN,2024-07-20 19:16:12,CANCELLED,North
O01810,C0783,2025-03-27 23:55:25,SHIPPED,South
O01811,C0532,2024-07-24 05:36:11,CANCELLED,West
O01812,C0462,2025-02-06 13:21:27,DELIVERED,North
O01813,C0639,2024-12-14 04:39:06,PLACED,South
O01814,C0842,2025-03-07 21:56:36,SHIPPED,South
O01815,C0489,2025-11-30 17:34:06,CANCELLED,East
O01816,C0208,2024-07-15 16:55:49,DELIVERED,South
O01817,C0731,2025-03-23 18:02:18,RETURNED,West
O01818,C0944,2024-09-30 07:50:46,RETURNED,East
O01819,C0109,2024-07-16 20:08:37,CANCELLED,East
O01820,C0432,2025-10-18 18:53:27,RETURNED,West
O01821,C0343,2024-12-16 06:58:08,SHIPPED,North
O01822,C0333,2025-06-29 00:00:00,SHIPPED,South
O01823,C0253,2025-02-10 09:04:43,SHIPPED,South
O01824,C0438,2024-12-31 09:03:44,PLACED,North
O01825,C0129,2025-05-27 17:23:20,DELIVERED,North
O01826,C0718,2026-04-01 15:47:14,PLACED,North
O01827,C0566,2024-10-02 02:46:00,CANCELLED,West
O01828,C0823,2024-10-03 14:22:41,DELIVERED,East
O01829,C0175,2026-06-09 11:10:33,CANCELLED,West
O01830,C0607,2025-08-01 07:03:44,RETURNED,West
O01831,C0184,2025-10-28 04:44:55,CANCELLED,South
O01832,C0933,2026-06-23 03:14:58,PLACED,West
O01833,C0479,2024-08-28 19:11:40,RETURNED,East
O01834,C0905,2025-06-18 16:35:43,CANCELLED,East
O01835,C0224,2026-06-28 19:17:57,RETURNED,South
O01836,C0342,2025-12-24 20:44:09,RETURNED,South
O01837,C0212,2026-07-01 01:01:24,DELIVERED,North
O01838,C0578,2025-01-31 01:38:30,PLACED,South
O01839,C0894,2025-12-13 18:08:44,PLACED,North
O01840,C0719,2025-05-09 00:42:59,PLACED,East
O01841,C0686,2026-01-29 02:42:40,SHIPPED,South
O01842,C0032,2024-10-23 02:18:18,PLACED,North
O01843,C0204,2025-06-09 16:41:54,PLACED,East
O01844,C0573,2026-06-04 21:02:47,CANCELLED,West
O01845,C0156,2026-05-15 05:01:14,DELIVERED,West
O01846,C0234,2024-09-15 10:01:37,CANCELLED,East
O01847,C0698,2025-05-16 02:43:03,CANCELLED,North
O01848,C0408,2024-09-14 12:12:29,SHIPPED,West
O01849,C0135,2026-02-12 04:45:29,DELIVERED,West
O01850,C0385,2025-09-25 00:21:47,PLACED,West
O01851,C0991,2025-02-21 19:53:05,PLACED,West
O01852,C0111,2025-05-23 02:30:38,DELIVERED,West
O01853,C0075,2026-05-18 00:21:30,PLACED,West
O01854,C0385,2025-10-08 09:27:47,DELIVERED,North
O01855,C0727,2025-04-04 15:21:49,DELIVERED,East
O01856,C0209,2025-02-03 14:48:24,PLACED,East
O01857,C0718,2025-07-04 00:00:00,SHIPPED,West
O01858,C0987,2025-12-03 10:53:31,SHIPPED,East
O01859,C0609,2026-03-30 14:54:18,SHIPPED,East
O01860,C0890,2026-06-27 23:11:54,PLACED,South
O01861,C0521,2025-11-25 22:29:33,RETURNED,West
O01862,C0770,2025-11-03 01:52:02,PLACED,East
O01863,C0539,2026-07-09 01:35:28,RETURNED,South
O01864,C0904,2024-08-20 14:59:33,DELIVERED,South
O01865,C0918,2025-04-25 08:56:43,CANCELLED,North
O01866,C0805,2025-11-24 08:25:09,DELIVERED,West
O01867,C0873,2025-01-22 20:04:25,RETURNED,West
O01868,C0098,2025-10-12 23:11:55,DELIVERED,North
O01869,C0143,2025-05-17 15:21:11,DELIVERED,South
O01870,C0332,2025-12-28 17:03:00,DELIVERED,West
O01871,C0847,2026-03-01 12:37:51,PLACED,East
O01872,C0251,2025-11-20 15:01:53,DELIVERED,South
O01873,C0985,2025-01-22 20:48:40,DELIVERED,East
O01874,C0917,2025-12-18 12:35:28,RETURNED,West
O01875,C0512,2026-02-23 20:29:16,CANCELLED,North
O01876,C0649,2025-05-08 09:47:54,RETURNED,East
O01877,C0781,2024-11-28 17:53:37,CANCELLED,West
O01878,C0195,2025-10-20 05:24:23,CANCELLED,West
O01879,C0508,2025-02-16 16:59:37,PLACED,North
O01880,C0392,2025-04-05 03:00:48,CANCELLED,East
O01881,C0093,2026-06-30 10:41:10,SHIPPED,East
O01882,C0359,2026-03-26 14:03:09,PLACED,East
O01883,C0232,2025-02-18 10:58:11,DELIVERED,West
O01884,C0777,2025-04-13 12:32:46,DELIVERED,South
O01885,C0002,2025-05-23 03:38:39,DELIVERED,North
O01886,UNKNOWN,2024-08-27 23:50:28,RETURNED,North
O01887,C0727,2024-12-23 08:58:45,DELIVERED,East
O01888,C0788,2025-07-30 22:41:41,RETURNED,West
O01889,C0982,2024-11-23 10:06:18,CANCELLED,East
O01890,C0590,2025-05-27 17:04:03,SHIPPED,West
O01891,C0483,2025-08-11 01:23:12,RETURNED,South
O01892,C0088,2025-05-08 17:18:39,SHIPPED,West
O01893,C0395,2025-03-21 00:02:42,DELIVERED,South
O01894,C0123,2024-08-03 04:58:57,PLACED,West
O01895,C0778,2026-05-20 23:33:26,RETURNED,West
O01896,C0608,2025-12-21 06:57:03,SHIPPED,North
O01897,C0785,2025-01-31 20:40:47,RETURNED,East
O01898,C0503,2026-05-23 05:47:28,CANCELLED,East
O01899,C0093,2026-03-08 04:58:05,SHIPPED,West
O01900,C0251,2024-07-22 18:20:54,DELIVERED,East
O01901,C0044,2024-10-29 13:25:18,RETURNED,North
O01902,C0381,2025-03-06 05:55:01,DELIVERED,West
O01903,C0314,2026-02-16 12:11:14,DELIVERED,South
O01904,C0019,2026-06-05 00:00:00,PLACED,West
O01905,C0692,2025-04-13 16:47:55,CANCELLED,East
O01906,C0287,2026-03-24 00:11:27,SHIPPED,North
O01907,C0315,2025-10-05 02:07:06,DELIVERED,West
O01908,C0424,2024-11-05 13:54:19,RETURNED,East
O01909,C0278,2026-01-12 18:46:06,SHIPPED,West
O01910,C0897,2026-06-25 15:14:19,RETURNED,South
O01911,C0876,2024-09-18 11:13:05,DELIVERED,North
O01912,C0118,2024-07-18 01:38:53,DELIVERED,East
O01913,C0530,2026-03-07 19:08:04,CANCELLED,South
O01914,C0806,2024-11-02 04:54:02,SHIPPED,South
O01915,C0056,2025-12-06 09:58:13,SHIPPED,East
O01916,C0248,2026-05-27 10:04:03,RETURNED,North
O01917,C0815,2025-12-01 12:29:12,PLACED,South
O01918,C0694,2024-12-01 14:28:31,SHIPPED,North
O01919,C0836,2026-05-19 07:24:19,CANCELLED,South
O01920,UNKNOWN,2025-05-05 17:43:05,DELIVERED,East
O01921,C0217,2025-08-03 13:38:37,DELIVERED,West
O01922,C0538,2025-09-20 05:22:27,DELIVERED,North
O01923,C0218,2024-09-02 19:05:22,PLACED,West
O01924,UNKNOWN,2025-01-20 19:52:50,CANCELLED,South
O01925,C0814,2025-03-14 15:17:01,CANCELLED,East
O01926,C0137,2025-07-28 18:53:08,PLACED,East
O01927,C0314,2024-07-28 00:00:00,CANCELLED,West
O01928,C0599,2025-02-11 05:52:38,DELIVERED,South
O01929,C0883,2025-10-11 01:28:37,RETURNED,North
O01930,C0961,2026-04-03 03:11:27,RETURNED,South
O01931,C0990,2026-02-27 18:03:31,SHIPPED,East
O01932,C0723,2025-04-13 09:20:27,SHIPPED,South
O01933,C0355,2025-04-28 03:45:02,SHIPPED,North
O01934,C0783,2025-09-25 12:58:04,CANCELLED,West
O01935,C0658,2025-05-14 07:04:54,PLACED,West
O01936,C0301,2026-02-16 21:53:22,RETURNED,West
O01937,C0737,2024-08-06 02:07:09,RETURNED,East
O01938,C0193,2026-05-22 01:47:59,SHIPPED,South
O01939,C0462,2025-03-15 13:48:29,PLACED,North
O01940,C0277,2026-07-11 15:57:08,DELIVERED,North
O01941,C0496,2026-06-12 00:03:49,CANCELLED,East
O01942,C0821,2024-10-10 00:00:00,DELIVERED,North
O01943,C0328,2025-12-29 00:00:00,CANCELLED,West
O01944,C0206,2026-01-21 12:08:26,RETURNED,West
O01945,C0873,2024-11-22 02:52:34,DELIVERED,North
O01946,C0695,2026-04-22 13:04:03,SHIPPED,North
O01947,C0691,2026-03-30 19:03:08,SHIPPED,West
O01948,C0453,2025-02-15 21:52:03,PLACED,West
O01949,C0272,2025-04-18 19:13:08,SHIPPED,North
O01950,C0520,2024-09-16 19:49:49,RETURNED,West
O01951,C0539,2026-05-23 06:00:04,RETURNED,West
O01952,C0758,2024-12-23 09:00:14,PLACED,North
O01953,C0587,2025-10-22 17:51:31,DELIVERED,East
O01954,C0362,2026-02-01 04:59:44,SHIPPED,South
O01955,C0961,2025-09-27 23:09:54,PLACED,North
O01956,C0220,2025-06-12 03:42:14,RETURNED,South
O01957,C0971,2026-03-28 17:55:40,PLACED,North
O01958,C0194,2025-08-08 10:49:53,SHIPPED,North
O01959,C0320,2025-02-25 13:49:57,PLACED,East
O01960,C0656,2025-01-24 19:07:27,DELIVERED,West
O01961,C0297,2025-09-09 17:17:03,SHIPPED,East
O01962,C0918,2025-07-06 23:46:54,PLACED,North
O01963,C0819,2026-04-30 14:25:40,RETURNED,East
O01964,C0427,2026-05-22 13:32:55,SHIPPED,North
O01965,C0886,2024-07-20 00:00:05,DELIVERED,East
O01966,C0963,2025-03-29 22:16:52,PLACED,East
O01967,C0672,2024-09-06 13:28:57,CANCELLED,East
O01968,C0442,2024-11-14 00:00:00,CANCELLED,West
O01969,C0413,2024-09-05 07:52:34,SHIPPED,East
O01970,C0661,2024-09-28 17:16:11,SHIPPED,South
O01971,C0998,2025-02-26 14:11:00,CANCELLED,North
O01972,C0197,2024-09-26 15:28:21,PLACED,West
O01973,C0062,2024-11-08 00:30:57,CANCELLED,East
O01974,C0121,2026-02-11 20:32:20,RETURNED,North
O01975,C0550,2025-02-11 23:35:20,CANCELLED,South
O01976,C0013,2026-01-21 07:52:29,DELIVERED,East
O01977,C0257,2026-01-23 23:03:40,DELIVERED,North
O01978,C0063,2026-05-07 02:11:51,RETURNED,South
O01979,C0490,2024-09-09 10:39:24,RETURNED,East
O01980,C0160,2026-06-18 06:14:57,PLACED,West
O01981,C0201,2026-03-10 12:40:14,PLACED,North
O01982,C0129,2024-10-17 18:09:11,CANCELLED,North
O01983,C0780,2025-12-17 14:54:34,PLACED,West
O01984,C0960,2024-07-28 21:47:00,PLACED,North
O01985,C0942,2026-02-22 14:27:10,DELIVERED,East
O01986,C0300,2026-05-18 22:34:19,SHIPPED,West
O01987,C0294,2025-05-31 18:15:22,CANCELLED,North
O01988,C0704,2026-03-21 05:14:54,SHIPPED,West
O01989,C0665,2025-08-13 08:35:24,RETURNED,North
O01990,C0490,2024-10-25 22:41:55,DELIVERED,West
O01991,C0757,2025-10-16 19:50:32,RETURNED,East
O01992,C0812,2026-06-17 00:00:00,CANCELLED,West
O01993,C0681,2025-12-20 17:01:44,DELIVERED,South
O01994,C0594,2026-04-19 09:58:46,CANCELLED,West
O01995,C0072,2025-10-25 18:33:14,PLACED,West
O01996,C0157,2025-06-01 22:18:19,CANCELLED,South
O01997,C0278,2025-11-08 20:39:11,CANCELLED,South
O01998,C0379,2024-08-09 15:57:21,PLACED,North
O01999,C0304,2024-10-05 18:02:18,PLACED,South
O02000,C0635,2025-04-05 08:32:27,CANCELLED,South
O02001,C0615,2026-02-26 09:02:54,RETURNED,South
O02002,C0754,2026-01-04 04:35:24,DELIVERED,East
O02003,C0995,2026-05-20 18:01:58,RETURNED,East
O02004,C0127,2026-01-07 23:48:13,CANCELLED,West
O02005,C0959,2024-08-24 14:32:04,SHIPPED,West
O02006,C0287,2024-08-20 12:09:14,DELIVERED,West
O02007,C0197,2025-04-10 11:08:28,DELIVERED,West
O02008,C0356,2026-07-09 02:52:05,RETURNED,West
O02009,C0629,2025-11-02 11:01:02,CANCELLED,East
O02010,C0363,2024-10-12 04:14:14,RETURNED,South
O02011,C0756,2025-12-03 00:31:59,RETURNED,East
O02012,C0481,2025-04-20 22:38:43,RETURNED,South
O02013,C0437,2025-10-04 09:11:21,RETURNED,South
O02014,C0019,2025-07-17 01:59:43,DELIVERED,North
O02015,C0554,2025-04-01 03:38:51,PLACED,East
O02016,C0457,2025-02-12 06:53:31,RETURNED,East
O02017,C0039,2026-05-29 22:22:19,DELIVERED,East
O02018,C0503,2024-10-01 05:44:39,SHIPPED,East
O02019,C0488,2026-03-30 20:35:06,SHIPPED,West
O02020,C0665,2026-01-19 00:47:40,PLACED,East
O02021,C0148,2025-01-21 06:02:00,CANCELLED,South
O02022,C0233,2026-04-17 08:20:30,PLACED,South
O02023,C0763,2025-05-17 05:18:31,CANCELLED,East
O02024,C0559,2025-10-28 13:37:30,CANCELLED,East
O02025,C0692,2026-04-05 08:58:19,RETURNED,East
O02026,C0208,2024-11-02 06:25:36,SHIPPED,South
O02027,C0241,2025-07-17 21:51:30,CANCELLED,West
O02028,C0657,2026-02-17 19:42:11,RETURNED,North
O02029,C0213,2026-06-13 23:02:09,CANCELLED,North
O02030,C0288,2025-09-07 11:58:40,PLACED,West
O02031,C0167,2025-10-06 12:08:50,DELIVERED,South
O02032,C0170,2026-04-12 14:24:06,CANCELLED,North
O02033,C0797,2025-10-08 23:28:13,DELIVERED,South
O02034,C0030,2025-09-24 10:09:26,SHIPPED,North
O02035,C0013,2025-09-24 14:24:16,SHIPPED,West
O02036,C0410,2026-03-18 21:30:05,CANCELLED,West
O02037,C0359,2024-12-10 07:14:48,DELIVERED,West
O02038,C0965,2024-10-04 21:53:54,RETURNED,West
O02039,C0496,2025-12-26 08:32:37,RETURNED,East
O02040,C0969,2024-12-30 18:32:58,CANCELLED,East
O02041,C0154,2025-03-16 05:57:16,SHIPPED,North
O02042,C0271,2025-02-10 05:11:21,SHIPPED,South
O02043,C0072,2025-11-18 04:45:31,CANCELLED,East
O02044,C0245,2025-04-22 00:32:32,SHIPPED,North
O02045,C0008,2025-08-07 05:20:31,RETURNED,South
O02046,C0653,2025-07-22 21:31:33,DELIVERED,South
O02047,C0175,2026-03-21 23:17:57,DELIVERED,North
O02048,C0280,2026-05-31 00:44:57,SHIPPED,North
O02049,C0584,2026-02-05 00:00:00,CANCELLED,West
O02050,C0188,2025-12-18 22:44:51,PLACED,North
O02051,C0534,2024-12-17 15:57:22,PLACED,West
O02052,C0365,2026-01-11 19:27:49,CANCELLED,West
O02053,C0276,2025-10-18 23:37:41,RETURNED,South
O02054,C0073,2025-10-21 03:34:22,DELIVERED,South
O02055,C0836,2026-03-06 00:38:00,DELIVERED,West
O02056,C0035,2024-07-19 07:26:19,PLACED,North
O02057,C0571,2024-11-28 10:15:03,PLACED,North
O02058,C0700,2025-02-26 05:51:04,CANCELLED,East
O02059,C0657,2024-07-11 07:13:38,PLACED,East
O02060,C0986,2026-03-02 13:03:35,RETURNED,North
O02061,C0781,2024-12-09 13:17:45,RETURNED,West
O02062,C0401,2024-07-24 23:01:25,CANCELLED,North
O02063,C0144,2025-12-07 06:31:33,DELIVERED,West
O02064,C0196,2025-12-28 06:26:14,RETURNED,South
O02065,UNKNOWN,2026-04-01 18:01:46,DELIVERED,West
O02066,UNKNOWN,2025-05-12 10:13:32,CANCELLED,South
O02067,C0854,2025-05-23 06:20:33,CANCELLED,West
O02068,C0760,2025-12-04 21:04:58,SHIPPED,East
O02069,C0604,2025-08-16 00:00:00,RETURNED,West
O02070,C0445,2026-06-30 00:37:07,CANCELLED,North
O02071,C0575,2025-08-06 01:33:48,DELIVERED,South
O02072,C0689,2025-04-05 03:53:47,SHIPPED,South
O02073,C0245,2025-07-09 10:41:13,PLACED,North
O02074,C0660,2026-06-17 16:52:37,SHIPPED,West
O02075,C0956,2025-10-21 03:04:20,CANCELLED,South
O02076,C0303,2025-10-31 08:10:06,DELIVERED,West
O02077,C0772,2025-05-14 08:32:50,RETURNED,South
O02078,UNKNOWN,2025-06-19 14:50:51,CANCELLED,East
O02079,C0205,2026-03-14 03:06:16,DELIVERED,North
O02080,C0753,2025-06-17 20:00:30,RETURNED,South
O02081,C0105,2025-04-09 09:15:01,RETURNED,South
O02082,C0936,2024-09-18 08:25:02,PLACED,West
O02083,C0697,2025-06-24 15:43:22,SHIPPED,East
O02084,C0035,2024-10-06 10:13:46,SHIPPED,West
O02085,C0441,2025-06-27 19:51:08,PLACED,South
O02086,C0066,2025-06-04 20:02:46,DELIVERED,South
O02087,C0716,2025-01-25 17:10:37,RETURNED,West
O02088,C0431,2025-11-03 04:13:25,CANCELLED,North
O02089,UNKNOWN,2024-11-29 09:46:43,CANCELLED,West
O02090,C0375,2026-01-09 06:54:12,PLACED,South
O02091,C0272,2025-08-13 01:55:43,PLACED,North
O02092,C0719,2024-11-30 06:34:10,DELIVERED,East
O02093,C0198,2025-01-24 00:00:00,CANCELLED,West
O02094,C0389,2026-05-18 14:36:41,RETURNED,North
O02095,C0324,2026-05-27 00:54:40,CANCELLED,North
O02096,C0511,2026-07-01 12:09:02,DELIVERED,West
O02097,C0100,2025-10-04 22:56:51,SHIPPED,West
O02098,C0778,2025-07-17 18:14:36,DELIVERED,South
O02099,C0683,2024-12-22 10:50:24,SHIPPED,North
O02100,C0339,2025-12-08 20:41:46,CANCELLED,West
O02101,C0040,2025-05-23 16:37:32,SHIPPED,West
O02102,UNKNOWN,2024-10-06 18:53:38,RETURNED,North
O02103,C0947,2024-09-18 06:23:29,SHIPPED,South
O02104,UNKNOWN,2026-04-30 04:17:03,DELIVERED,West
O02105,C0276,2026-01-23 17:31:18,DELIVERED,East
O02106,C0032,2025-07-05 17:04:37,RETURNED,North
O02107,C0071,2025-04-21 10:11:38,PLACED,South
O02108,C0028,2025-04-22 16:41:31,SHIPPED,North
O02109,C0100,2025-03-05 00:00:00,PLACED,West
O02110,C0923,2025-04-16 19:09:14,RETURNED,South
O02111,C0597,2026-05-28 08:38:03,PLACED,North
O02112,C0262,2026-06-26 02:42:53,DELIVERED,South
O02113,C0454,2024-07-30 17:00:52,PLACED,East
O02114,C0212,2025-06-26 13:47:02,CANCELLED,North
O02115,C0612,2025-09-10 07:30:00,RETURNED,West
O02116,UNKNOWN,2024-11-13 07:38:59,RETURNED,South
O02117,C0134,2026-02-25 01:58:07,RETURNED,South
O02118,C0470,2026-06-03 06:33:44,DELIVERED,West
O02119,C0370,2024-10-10 17:22:52,DELIVERED,East
O02120,C0222,2024-12-21 01:36:40,PLACED,East
O02121,C0734,2025-02-22 07:19:13,SHIPPED,North
O02122,C0533,2024-09-10 04:08:07,RETURNED,South
O02123,C0660,2025-12-11 04:41:19,CANCELLED,East
O02124,C0164,2025-09-29 09:24:39,RETURNED,South
O02125,C0097,2025-07-08 22:21:13,PLACED,South
O02126,C0170,2026-03-27 03:12:28,CANCELLED,North
O02127,C0741,2024-08-23 02:20:02,CANCELLED,North
O02128,C0968,2024-10-02 21:53:08,SHIPPED,South
O02129,C0214,2025-09-03 07:59:46,CANCELLED,South
O02130,C0556,2025-09-07 01:51:11,DELIVERED,East
O02131,C0911,2025-12-23 08:15:26,SHIPPED,West
O02132,UNKNOWN,2025-10-02 00:00:00,DELIVERED,West
O02133,C0708,2025-07-17 04:50:04,SHIPPED,West
O02134,C0936,2025-01-12 18:07:20,SHIPPED,South
O02135,C0616,2025-03-28 03:32:34,CANCELLED,West
O02136,C0444,2024-11-04 05:14:39,DELIVERED,South
O02137,C0218,2026-04-01 18:23:21,SHIPPED,West
O02138,C0084,2025-08-24 06:32:36,CANCELLED,East
O02139,C0603,2025-08-22 18:08:23,CANCELLED,South
O02140,C0800,2026-05-24 13:47:32,PLACED,East
O02141,C0775,2024-11-25 09:07:39,DELIVERED,North
O02142,C0282,2026-01-13 03:35:37,DELIVERED,East
O02143,C0282,2024-10-17 22:54:50,DELIVERED,North
O02144,C0501,2025-12-22 12:47:54,SHIPPED,East
O02145,C0641,2024-11-23 20:33:39,SHIPPED,North
O02146,C0456,2025-12-14 10:36:59,DELIVERED,West
O02147,C0505,2025-06-23 06:01:36,DELIVERED,North
O02148,C0646,2025-02-24 00:00:00,RETURNED,South
O02149,C0770,2025-08-15 20:45:26,RETURNED,West
O02150,C0818,2025-03-09 02:14:41,DELIVERED,North
O02151,C0763,2025-06-29 22:15:45,PLACED,North
O02152,C0614,2026-04-17 20:37:38,RETURNED,East
O02153,C0992,2026-07-06 05:00:05,DELIVERED,South
O02154,UNKNOWN,2025-04-15 14:02:39,PLACED,North
O02155,C0173,2025-03-14 23:41:47,DELIVERED,East
O02156,C0842,2024-08-23 18:22:23,DELIVERED,North
O02157,C0538,2025-10-23 19:34:13,DELIVERED,West
O02158,C0675,2026-02-14 16:32:50,DELIVERED,East
O02159,C0625,2026-01-22 04:23:54,SHIPPED,West
O02160,C0083,2026-01-11 20:55:30,RETURNED,East
O02161,C0713,2025-03-08 12:06:31,CANCELLED,West
O02162,C0845,2026-04-11 14:21:35,PLACED,East
O02163,UNKNOWN,2026-06-16 04:07:45,DELIVERED,North
O02164,C0996,2025-11-27 10:10:08,DELIVERED,West
O02165,C0032,2025-11-18 10:50:14,DELIVERED,East
O02166,C0908,2024-07-15 18:16:46,CANCELLED,East
O02167,C0550,2024-08-23 19:31:46,PLACED,North
O02168,C0534,2025-08-01 04:52:47,PLACED,South
O02169,C0053,2026-06-19 09:20:39,PLACED,West
O02170,C0384,2026-03-14 16:06:26,DELIVERED,North
O02171,C0781,2024-09-22 11:11:49,DELIVERED,South
O02172,C0392,2024-11-16 14:16:59,RETURNED,West
O02173,C0654,2026-03-11 14:35:07,SHIPPED,North
O02174,C0732,2026-06-18 00:54:49,PLACED,East
O02175,C0022,2025-11-26 05:16:22,PLACED,East
O02176,C0408,2024-11-03 00:25:04,PLACED,South
O02177,C0204,2026-02-21 18:42:07,DELIVERED,East
O02178,C0790,2025-09-01 09:49:23,PLACED,East
O02179,C0462,2025-10-14 07:33:56,CANCELLED,East
O02180,C0910,2025-09-04 03:58:20,SHIPPED,South
O02181,C0092,2025-01-11 18:02:59,CANCELLED,North
O02182,C0605,2025-03-30 04:50:15,RETURNED,East
O02183,C0982,2025-08-24 07:33:29,RETURNED,South
O02184,C0937,2026-06-20 00:24:06,SHIPPED,West
O02185,C0913,2025-01-14 21:38:52,RETURNED,West
O02186,C0148,2025-07-24 19:47:15,RETURNED,West
O02187,C0655,2025-06-06 10:13:15,CANCELLED,West
O02188,C0572,2025-11-11 18:23:33,DELIVERED,East
O02189,C0623,2026-07-10 08:45:43,RETURNED,North
O02190,C0528,2025-06-01 21:07:44,SHIPPED,West
O02191,C0106,2024-10-28 23:52:43,CANCELLED,East
O02192,C0920,2024-08-08 01:46:38,DELIVERED,East
O02193,C0559,2026-03-31 22:40:15,DELIVERED,East
O02194,C0250,2024-09-10 20:30:58,RETURNED,South
O02195,C0017,2025-01-22 18:25:05,RETURNED,East
O02196,C0611,2025-10-02 00:00:00,CANCELLED,North
O02197,C0897,2024-12-27 18:36:38,PLACED,North
O02198,C0978,2025-11-26 02:34:28,CANCELLED,North
O02199,C0719,2025-10-04 05:39:27,SHIPPED,North
O02200,C0210,2024-07-25 16:13:57,SHIPPED,North
O02201,C0268,2025-12-10 13:47:43,RETURNED,East
O02202,UNKNOWN,2024-07-27 08:39:01,SHIPPED,North
O02203,C0829,2026-03-17 23:17:57,RETURNED,East
O02204,C0683,2025-05-05 04:52:13,RETURNED,West
O02205,C0011,2024-11-21 18:14:49,RETURNED,East
O02206,C0747,2025-01-14 13:11:59,SHIPPED,West
O02207,C0323,2026-07-08 06:38:28,DELIVERED,North
O02208,C0496,2025-01-01 16:24:56,PLACED,West
O02209,UNKNOWN,2024-10-26 15:19:02,RETURNED,South
O02210,C0094,2026-03-23 02:27:44,RETURNED,West
O02211,C0741,2025-10-07 05:41:32,RETURNED,East
O02212,C0978,2025-11-03 20:01:49,CANCELLED,West
O02213,C0457,2024-11-03 21:02:56,DELIVERED,South
O02214,C0354,2024-07-26 05:25:37,PLACED,West
O02215,C0989,2025-04-01 14:18:50,DELIVERED,West
O02216,C0472,2026-03-26 08:07:07,RETURNED,West
O02217,C0586,2025-08-24 12:26:49,PLACED,South
O02218,C0040,2026-06-21 20:26:30,SHIPPED,South
O02219,C0796,2025-06-10 04:08:36,SHIPPED,East
O02220,C0044,2025-04-26 22:09:15,SHIPPED,South
O02221,C0876,2024-12-15 00:00:00,PLACED,East
O02222,C0192,2025-05-17 15:56:50,CANCELLED,West
O02223,C0004,2026-05-25 13:16:08,SHIPPED,West
O02224,C0921,2025-11-04 16:37:22,PLACED,East
O02225,C0669,2024-08-11 17:16:06,RETURNED,West
